synset	word	csco
00421125-v	aflojar	99.0
08320201-n	soviet	59.0
02028865-a	diestro	49.0
09730533-n	escocés	69.0
01194418-v	celebrar	99.0
00651759-v	individualizar	49.0
00651759-v	individuar	49.0
04153025-n	red_metálica	49.0
02587738-a	valioso	99.0
11446934-n	difracción	79.0
01569017-v	apagar	99.0
01569017-v	extinguir	99.0
01569017-v	sofocar	99.0
01569017-v	ahogar	99.0
01569017-v	asfixiar	99.0
02525312-v	ejecutar_sin_falta	99.0
01836527-n	phalaenoptilus	49.0
01836527-n	genus_phalaenoptilus	49.0
03113404-a	samoano	59.0
02597850-a	floreciente	49.0
11508092-n	vapor	99.0
10107778-n	fundidor	49.0
02585732-n	familia_Cichlidae	99.0
02585732-n	cíclidos	49.0
02585732-n	Cichlidae	99.0
12268096-n	genus_quercus	49.0
12268096-n	quercus	59.0
09111366-n	Nuevo_Hampshire	99.0
09111366-n	New_hampshire	49.0
02959942-n	vagón	99.0
02959942-n	coche	99.0
02959942-n	automotor	99.0
00669478-a	maldecido	99.0
00669478-a	maldito	99.0
15149763-n	los_cincuenta	49.0
15149763-n	los_años_cincuenta	49.0
15149763-n	años_1950	99.0
15223574-n	equinoccio_de_primavera	99.0
15223574-n	equinoccio_de_marzo	99.0
07015928-n	Commedia_dell'Arte	49.0
07015928-n	Comedia_del_arte	99.0
05683582-n	desorden	99.0
05683582-n	confusión	99.0
03176970-n	puerta_de_embarque	99.0
05859630-n	producto	99.0
05859630-n	producto_matemático	49.0
04703932-n	turbidez	99.0
04703932-n	turbiedad	59.0
07751004-n	melocotón	49.0
07751004-n	prunus_persica	99.0
07676602-n	salchicha_de_Frankfurt	49.0
07676602-n	frankfurt	99.0
05229468-n	filamento	49.0
01383332-n	genus_leptospira	49.0
02673965-v	descollar	99.0
02673965-v	destacarse	99.0
02673965-v	sobresalir	99.0
02673965-v	sobrepasar	99.0
02673965-v	resaltar	99.0
15120346-n	tiempos	99.0
13997253-n	esclavitud	79.0
09873348-n	peleador	99.0
09873348-n	camorrero	99.0
09873348-n	alborotador	99.0
09873348-n	pendenciero	99.0
07845495-n	leche_de_cabra	99.0
09985075-n	clienta	49.0
09985075-n	cliente	99.0
01798828-a	estudiado	99.0
02885462-n	guante_de_boxeo	59.0
09701148-n	inglés	99.0
02037531-a	malicioso	49.0
02037531-a	pecador	49.0
02037531-a	perverso	99.0
02037531-a	pecaminoso	49.0
02037531-a	malvado	49.0
04375775-n	sincrotrón	59.0
13704788-n	unidad_monetaria_nepalesa	99.0
00021265-n	nutriente	99.0
00021265-n	comida	99.0
00021265-n	sustento	99.0
00021265-n	nutrimento	99.0
00021265-n	alimento	99.0
05280831-n	glena	49.0
05280831-n	socket	99.0
00331102-n	trasplante	79.0
12575089-n	genus_vicia	49.0
12575089-n	vicia	59.0
11105054-n	Martin_Luther_King	99.0
11105054-n	King	99.0
11105054-n	Martin_Luther_King_jr	80.0
14549937-n	cojera	69.0
03828020-n	vagón_de_no_fumadores	35.0
03828020-n	compartimento_de_no_fumadores	35.0
09141119-n	Memphis	59.0
12792041-n	saxifragáceas	49.0
01375831-a	reconocido	49.0
01375831-a	célebre	99.0
01375831-a	conocido	49.0
01375831-a	famoso	99.0
05358345-n	vena_axilar	59.0
13747469-n	quince	59.0
13747469-n	15	59.0
14083200-n	ataque_epiléptico	99.0
01229020-a	desesperado	49.0
00339464-v	ocurrir	99.0
00339464-v	recrudecerse	99.0
00339464-v	pasar	99.0
00339464-v	desarrollarse	49.0
00339464-v	suceder	99.0
09426143-n	Escorpión	59.0
07404114-n	marea	99.0
13509042-n	operación_lógica	59.0
05121418-n	número	99.0
03447593-n	góndola	49.0
03292960-n	epidiascopio	49.0
06759602-n	fanafarronada	49.0
06759602-n	farol	99.0
06759602-n	bluff	49.0
11290477-n	Glenn_Theodore_Seaborg	99.0
11290477-n	Glenn_T._Seaborg	99.0
01419082-n	polimastiginios	49.0
00076323-n	error_garrafal	99.0
02933027-a	ovular	49.0
00353992-n	devaluación	69.0
00353992-n	desvalorización	59.0
00353992-n	desvaloración	59.0
06724066-n	declaración_verdadera	99.0
06724066-n	verdad	99.0
02671062-n	paso	99.0
02671062-n	acceso	99.0
02671062-n	entrada	99.0
01413084-a	remoto	99.0
03559999-n	polea_de_tensión	99.0
03559999-n	polea_muerta	99.0
03559999-n	polea_intermedia	99.0
03559999-n	polea_de_guía	99.0
03559999-n	rueda_loca	99.0
02851709-a	sanioso	49.0
02851709-a	icoroso	49.0
06541578-n	sanción_pragmática	49.0
03075191-a	iraní	79.0
01046994-a	subliterario	49.0
14315897-n	anasarca	99.0
02880924-a	glotal	49.0
02619739-v	sobrevivir	99.0
12786684-n	genus_aeonium	49.0
12786684-n	aeonium	49.0
10396594-n	panteísta	59.0
01693334-n	salamanquesa	49.0
07057829-n	tango	49.0
06578654-n	buscador	99.0
06578654-n	motor_de_búsqueda	99.0
02049696-v	pasar	99.0
02049696-v	alcanzar	99.0
02049696-v	adelantar	99.0
00948602-v	equivocarse_en_la_cuenta	35.0
02550868-v	salvar	99.0
02550868-v	liberar	99.0
02550868-v	rescatar	99.0
10832085-n	Stanley_Baldwin	99.0
13723061-n	mg	69.0
13723061-n	miligramo	99.0
01210300-a	pavimentado	99.0
00990249-v	arengar	99.0
03426285-n	termómetro_de_gas_a_volumen_constante	35.0
14988854-n	reflejo	99.0
11181255-n	Hermann_Minkowski	99.0
13372665-n	esmeralda	49.0
10060621-n	ecologista	69.0
10060621-n	conservacionista	99.0
10060621-n	medioambientalista	59.0
10060621-n	ambientalista	99.0
01143138-a	graduado	49.0
01417705-v	batir_a_golpes	99.0
01417705-v	zarandear	99.0
01417705-v	apalear	49.0
01417705-v	zangolotear	99.0
01417705-v	maltratar	99.0
00413842-r	operacionalmente	99.0
08735164-n	Kinshasa	59.0
08735164-n	capital_del_Zaire	49.0
10814574-n	Muhammad_Ali	99.0
12953079-n	género_osmunda	99.0
12953079-n	genus_osmunda	49.0
03299929-n	éter	49.0
08399818-n	selección	99.0
08061042-n	asunto_de_negocios	99.0
08061042-n	negocio	99.0
08061042-n	asunto	99.0
08061042-n	organización_de_negocios	99.0
08061042-n	organización_comerical	99.0
10744456-n	vacunado	49.0
04766852-n	laboriosidad	49.0
04766852-n	elaboración	99.0
04766852-n	complejidad	99.0
04766852-n	detalle	99.0
01133933-n	gestión_de_bases_de_datos	35.0
02820675-n	mañanita	49.0
01665238-n	dermoquélidos	49.0
01665238-n	Dermochelyidae	99.0
01665238-n	familia_Dermochelyidae	99.0
09727826-n	polinesio	49.0
00660730-v	degradar	59.0
14295248-n	rotura	49.0
07237234-n	señalización_con_el_dedo	35.0
05788713-n	eclecticismo	69.0
05788713-n	método_ecléctico	49.0
09963159-n	condenado	99.0
09963159-n	convicto	49.0
01539444-a	modesto	99.0
10307234-n	miembro	99.0
01463735-a	rechazado	49.0
13445479-n	reacción_en_cadena	49.0
08955397-n	capital_de_Corea_del_Norte	35.0
08955397-n	Pyongyang	49.0
14910440-n	hidrato	89.0
01381829-n	Spirochaeta	99.0
01381829-n	spirochaeta	49.0
01381829-n	género_Spirochaeta	99.0
01381829-n	genus_spirochaeta	49.0
02464105-a	celoso	99.0
09782167-n	zaque	49.0
09782167-n	borracho	49.0
09782167-n	privota	49.0
09782167-n	dipsómano	99.0
09782167-n	dipsomaníaco	49.0
09782167-n	catavinos	49.0
07377931-n	balido	49.0
06155567-n	historia	99.0
03887697-n	toalla_de_papel	59.0
06946823-n	germánico_occidental	49.0
04685062-n	primor	99.0
04685062-n	pulimiento	49.0
04685062-n	pulcritud	49.0
06232166-n	mormonismo	59.0
03761845-n	midazolam	99.0
05968835-n	laicismo	59.0
05968835-n	secularismo	99.0
04764242-n	peculiaridad	99.0
04764242-n	manía	99.0
04764242-n	costumbre_personal	49.0
04764242-n	idiosincrasia	89.0
05378654-n	vena_pulmonar_superior	49.0
02277138-v	robar	99.0
00271208-a	candente	49.0
00271208-a	incandescente	49.0
11427736-n	autofluorescencia	49.0
11427736-n	autoflorescencia	99.0
07057001-n	zarabanda	49.0
14249384-n	mioma	99.0
04752034-n	cambio	99.0
04752034-n	variedad	99.0
04752034-n	mejora	99.0
10288964-n	adonis	99.0
02941605-n	cruz_del_Calvario	49.0
09742569-n	hawaiano	49.0
00576979-v	industrializar	99.0
00341285-v	funcionar	99.0
00341285-v	pasar	99.0
01164763-a	saludable	49.0
05641556-n	coordinación	99.0
11999958-n	genus_packera	49.0
11999958-n	packera	49.0
13371760-n	oro	99.0
13636135-n	milifarad	49.0
13636135-n	milifaradio	49.0
05014879-n	temperatura_corporal	49.0
03041810-n	triforio	59.0
03041810-n	claristorio	99.0
07063921-n	jazz_moderno	49.0
07063921-n	neojazz	49.0
03140126-n	crisol	89.0
02114228-v	subexponer	49.0
05474346-n	nervio	99.0
05613794-n	id	59.0
10447359-n	poeta_laureado	99.0
00140652-n	manejo	49.0
00140652-n	manipulación	99.0
09530721-n	Krishna	69.0
00163441-v	restaurar	99.0
00163441-v	reformar	99.0
00163441-v	remozar	99.0
00163441-v	renovar	99.0
10752480-n	prima	99.0
10752480-n	primo	99.0
10752480-n	inocentón	49.0
10752480-n	incauto	59.0
10752480-n	incauta	49.0
10752480-n	víctima	99.0
02432682-a	hastiado	49.0
14245405-n	rabdomiosarcoma	99.0
15236859-n	otoñada	49.0
15236859-n	otoño	99.0
08411585-n	externado	49.0
03305522-n	artefacto_explosivo	49.0
03305522-n	mecanismo_explosivo	49.0
14782252-n	calcantita	59.0
09756637-n	emancipador	99.0
09756637-n	abolicionista	99.0
00371487-n	amplificación	49.0
06661747-n	no_intervención	49.0
06661747-n	no_injerencia	49.0
09098488-n	Martha's_Vineyard	99.0
07150499-n	intercambio_de_favores	49.0
07150499-n	toma_y_daca	49.0
07150499-n	chalaneo	99.0
02095936-a	sujetado	49.0
02095936-a	fijado	49.0
09342386-n	Lago_Ness	99.0
03423719-n	zapatilla	49.0
03423719-n	obturador	49.0
03423719-n	junta_de_estanqueidad	99.0
10723474-n	pisoteador	99.0
14014621-n	torpor	49.0
14014621-n	letargo	99.0
00453803-v	rellenar	99.0
05294995-n	tejido_fibroso	59.0
00569468-a	subyugable	49.0
00737188-n	anomalía	99.0
00737188-n	irregularidad	99.0
00737188-n	anormalidad	99.0
00600435-n	ministro_de_comercio	49.0
02442845-n	visón	49.0
00002684-n	objeto_físico	99.0
00002684-n	objeto_inanimado	99.0
00002684-n	objeto	99.0
00002684-n	cosa	99.0
01197258-n	recurso	99.0
02786984-n	quiosco	49.0
02786984-n	quiosco_de_música	49.0
02786984-n	templete	99.0
02786984-n	escenario	99.0
02786984-n	tarima	99.0
02786984-n	escenario_al_aire_libre	35.0
10564400-n	guionista	99.0
10564400-n	escritor_de_cine	99.0
01017600-a	en_forma	49.0
01764895-a	precautorio	99.0
02065085-v	desviar	99.0
02901178-a	intermolecular	59.0
01898490-a	prudente	99.0
01898490-a	cauto	59.0
01898490-a	cauteloso	59.0
01898490-a	circunspecto	59.0
09211266-n	Australia	49.0
01020356-v	apuntar	99.0
01020356-v	asentar	99.0
01020356-v	anotar	99.0
01020356-v	registrar	99.0
13684965-n	lempira	49.0
01548072-v	reposar	99.0
01548072-v	descansar	99.0
05511286-n	sistema_vascular	49.0
01476483-v	obstruir	49.0
01476483-v	obstaculizar	59.0
07643764-n	mermelada	89.0
09929577-n	clínico	79.0
02616627-a	amenorreico	49.0
02801450-n	basilisco	49.0
00911762-a	rizado	49.0
00911762-a	ondulado	49.0
13721804-n	megatón	99.0
13721804-n	megatonelada	99.0
05209113-n	domesticidad	49.0
10448568-n	envenenador	99.0
08282950-n	escuela_de_idiomas	49.0
00387310-v	regresar	99.0
03391464-n	fotograma	59.0
06770875-n	término	99.0
06770875-n	condición	99.0
02131963-v	mirar	99.0
01324131-a	didáctico	69.0
03177856-n	carga_de_profundidad	49.0
04015204-n	protector	99.0
04015204-n	protección	99.0
13201239-n	genus_tectaria	49.0
13201239-n	tectaria	99.0
13201239-n	género_tectaria	99.0
14790526-n	carbonil	49.0
14790526-n	grupo_carbonilo	99.0
03119182-a	somalí	69.0
02254671-v	ordenar	99.0
02594807-n	genus_equetus	49.0
02594807-n	equetus	49.0
02594807-n	género_Equetus	99.0
02594807-n	Equetus	99.0
01398528-a	hermético	59.0
02413131-n	oveja	99.0
01275427-v	escarificar	99.0
07349299-n	maremoto	79.0
07349299-n	tsunami	99.0
01090308-a	funcional	99.0
02532272-n	arenque	59.0
01836766-a	disparatado	49.0
01836766-a	descabellado	49.0
01083373-v	demoler	99.0
01083373-v	derribar	99.0
01083373-v	destruir	99.0
01083373-v	destrozar	99.0
05157406-n	ventaja	99.0
11242849-n	Karl_Popper	99.0
01037577-n	boda_civil	49.0
01826575-a	poderoso	99.0
00889971-n	lección_de_violín	49.0
12527569-n	genus_erythrina	49.0
06597204-n	edición	99.0
01776192-n	Acarine	99.0
07858114-n	paté_de_pato	99.0
08784333-n	Creta	69.0
07119897-n	sorda	49.0
07119897-n	consonante_sorda	49.0
00425905-n	vacile	49.0
07513508-n	agitación	99.0
08809749-n	Piamonte	59.0
02116959-n	familia_Hyaenidae	99.0
02116959-n	hiénidos	49.0
02116959-n	Hyaenidae	99.0
02012504-a	irreverente	59.0
08508629-n	cabecera_de_un_río	35.0
01328212-v	enredarse	99.0
04211356-n	contraventana	99.0
09275016-n	Eurasia	69.0
06773150-n	obligación	99.0
02467581-n	vejiga_natatoria	59.0
02212646-v	adueñarse	99.0
02212646-v	encontrarse	99.0
01008289-a	ilimitado	49.0
01008289-a	inagotable	59.0
11308120-n	Aleksandr_Solzhenitsyn	99.0
09787955-n	cazador_de_ambulancias	99.0
07609840-n	postre	99.0
07459363-n	tour_de_Francia	99.0
02767378-a	natal	69.0
06764867-n	remisión	49.0
12197601-n	nuez_de_cola	59.0
04202417-n	tienda	99.0
04202417-n	comercio	99.0
04202417-n	almacén	99.0
04202417-n	establecimiento	99.0
10455915-n	farsante	49.0
14750316-n	estradiol	99.0
01078086-n	descalificación	99.0
09198574-n	Océano_Antártico	59.0
06941341-n	lengua_joisana	49.0
06941341-n	lengua_khoisan	49.0
03841666-n	oficina	99.0
02124313-n	gato_de_Abisinia	49.0
00057042-r	de_ninguna_manera	99.0
00057042-r	en_ningun_caso	99.0
00057042-r	de_ninguna_forma	99.0
00513751-r	hipnóticamente	99.0
00385501-n	desunión	49.0
09703101-n	sajón_occidental	99.0
07038400-n	adaptación	99.0
07855510-n	manteca_de_cacahuete	59.0
04778267-n	firmeza	99.0
04778267-n	seguridad	99.0
10660621-n	piloto_de_combate	99.0
03426574-n	turbina_de_gas	99.0
01164081-v	extraer_de_una_mina_a_cielo_abierto	35.0
02727426-n	colmenar	79.0
02727426-n	abejar	49.0
02823510-n	lata_de_cerveza	49.0
11096192-n	Kamehameha_I	99.0
04862005-n	autodominio	49.0
04862005-n	fuerza_de_voluntad	59.0
02875374-a	marxista-leninista	49.0
03318438-n	impostura	49.0
00855169-n	felación	99.0
05109511-n	complemento	99.0
05109511-n	acompañamiento	99.0
14803578-n	estropajo_de_acero	49.0
06615736-n	atracción_alternativa	99.0
02189008-a	27	69.0
02189008-a	XXVII	49.0
02189008-a	veintisiete	49.0
12531144-n	genus_geoffroea	49.0
12531144-n	geoffroea	49.0
10726669-n	agente_de_viajes	59.0
04165551-n	sector	99.0
10085101-n	perista	99.0
01309657-a	maleducado	49.0
07877575-n	pastel_de_riñones	99.0
00471058-v	decimar	99.0
06625601-n	carta_abierta	99.0
12888906-n	gordolobo	49.0
12888906-n	candelaria	49.0
12888906-n	verbascum	99.0
14862192-n	bicromato_de_potasio	49.0
02153472-a	afeitado	49.0
00721660-n	representación	99.0
07151380-n	locución	99.0
07151380-n	expresión	99.0
01808140-n	perdiz_roja	49.0
13137409-n	baya	69.0
06292154-n	núcleo	99.0
05539717-n	tonsura	49.0
10806222-n	zoólogo	59.0
00598056-n	cátedra	49.0
01025246-v	plantear	99.0
01025246-v	sacar_a_colación	49.0
01025246-v	sacar_a_relucir	49.0
01025246-v	sacar	99.0
00662527-n	corrección	49.0
10077879-n	fanático	49.0
10077879-n	exaltado	49.0
03013231-a	mioide	49.0
00308370-n	viaje	99.0
10322238-n	inadaptado	59.0
12722768-n	guayacol	49.0
07180183-n	concordancia	59.0
07180183-n	concierto	99.0
07180183-n	concordia	59.0
00712419-a	primordial	99.0
00712419-a	fundamental	99.0
00712419-a	esencial	99.0
00712419-a	imperativo	99.0
03879705-n	pectoral	99.0
03879705-n	gocete	99.0
13304340-n	precio_de_cierre	49.0
02499312-v	exiliar	69.0
02499312-v	deportar	59.0
01630439-a	antiaéreo	59.0
06900282-n	lenguaje_multidimensional	49.0
10351064-n	amante_pegajoso	99.0
10694258-n	maestro	99.0
10694258-n	profesor	99.0
10694258-n	instructor	59.0
10694258-n	monitor	59.0
00846344-v	poner_por_los_suelos	35.0
01156925-a	suave	99.0
01156925-a	blando	99.0
02215567-a	unario	49.0
01686439-a	original	99.0
00585018-n	teletrabajo	99.0
00950431-v	considerar	99.0
00950431-v	tener_en_cuenta	49.0
09822830-n	ministro_de_justicia	99.0
00022219-a	fiel	99.0
00022219-a	fidedigno	49.0
01060065-v	graznar	59.0
05777830-n	quiromancia	99.0
05777830-n	lectura_de_manos	99.0
05777830-n	quirología	49.0
07220178-n	informe_médico	49.0
07911249-n	sambuca	99.0
01673503-n	orden_Squamata	99.0
01673503-n	Squamata	99.0
00639230-a	atento	99.0
00639230-a	amable	99.0
00639230-a	considerado	49.0
06329734-n	presente	99.0
13996300-n	sometimiento	99.0
13996300-n	subyugación	49.0
01514827-a	implicado	49.0
15046077-n	pirofosfato_sódico	49.0
07652696-n	sesos_de_ternera	49.0
02409702-n	Bibos	99.0
02409702-n	bibos	49.0
02409702-n	género_Bibos	99.0
02409702-n	genus_bibos	49.0
08929243-n	Kuwait	59.0
13301328-n	multa	99.0
02980696-a	cometario	99.0
02768874-v	quemar	99.0
02768874-v	achicharrar	49.0
02768874-v	pegar_fuerte	49.0
02768874-v	abrasar	49.0
08429167-n	séquito	69.0
08429167-n	cortejo	49.0
08429167-n	acompañamiento	49.0
08429167-n	comitiva	59.0
01701858-v	rimar	59.0
00361641-v	desempañar	49.0
12443144-n	genus_aspidistra	49.0
00992732-n	datación_por_C-14	49.0
06881662-n	elefante	99.0
02081563-a	alentador	49.0
02081563-a	reconfortante	49.0
00336168-a	indefinido	49.0
00336168-a	incierto	99.0
07215377-n	revelación	99.0
07215377-n	desvelamiento	49.0
07215377-n	descubrimiento	99.0
01438743-a	interminable	99.0
14543231-n	amenaza	99.0
03027108-n	cronoscopio	49.0
00026061-r	aquí_y_allá	99.0
07457485-n	Olimpiadas_de_Invierno	99.0
07457485-n	juegos_de_invierno	49.0
07457485-n	juegos_olímpicos_de_invierno	35.0
07457485-n	Juegos_Olímpicos_de_Invierno	80.0
01525320-a	inmóvil	99.0
01525320-a	fijo	99.0
01525320-a	estacionario	49.0
01458302-n	flagelo	49.0
07929519-n	café	99.0
11189829-n	Dudley_Moore	99.0
03002816-n	chalé	69.0
03002816-n	chalet	59.0
03236217-n	draga	79.0
03236217-n	dragado	99.0
08406486-n	fundación	99.0
01643092-n	genus_eleutherodactylus	49.0
01643092-n	eleutherodactylus	49.0
13280992-n	sueldo_neto	49.0
03453443-n	parra	49.0
02530003-v	zozobrar	99.0
02530003-v	malograrse	49.0
02530003-v	hundirse	99.0
02530003-v	fracasar	99.0
02530003-v	irse_a_pique	99.0
02530003-v	caer_de_plano	99.0
02530003-v	derrumbarse	99.0
03119790-n	pista	99.0
03119790-n	terreno_de_juego	99.0
03119790-n	campo	99.0
07367385-n	intercepción	49.0
01938942-v	deslizarse_rápidamente_por_una_ladera_de_esquí	35.0
01938942-v	esquiar_hacia_abajo_en_línea_recta	35.0
11324785-n	Sullivan	99.0
11324785-n	Harry_Stack_Sullivan	99.0
13354985-n	contabilidad	69.0
09973422-n	vaquera	59.0
06944911-n	checo	69.0
02476485-a	aliado	49.0
02476485-a	confederado	49.0
01383638-n	plancton	89.0
13594585-n	resultado	99.0
13594585-n	marcador	99.0
13594585-n	puntuación	99.0
02563497-n	lepomis	59.0
02563497-n	genus_lepomis	49.0
10696251-n	técnico	99.0
00042228-a	pasiva	49.0
01918010-n	ctenóforos	49.0
08860123-n	Gran_Bretaña	49.0
08860123-n	Reino_Unido	99.0
08305942-n	aliado	99.0
07047679-n	serenata_nocturna	99.0
07047679-n	nocturno	99.0
02978000-a	andorrano	99.0
01486489-a	igualado	49.0
11817774-n	género_stellaria	99.0
11817774-n	stellaria	99.0
11817774-n	ámelo	99.0
02354537-a	soportador	49.0
15083429-n	tierra_de_sombra	49.0
80000986-n	certificado_ordinarios_de_matrimonio	35.0
06332919-n	locativo	59.0
01451937-a	rescatado	49.0
01892506-a	satisfecho	49.0
00946499-a	expansivo	59.0
01573891-v	hacer_trizas	49.0
11452218-n	energía	99.0
01627947-v	expandir	99.0
01461328-v	fusionar	49.0
01461328-v	combinar	99.0
00715541-v	identificar_exactamente	99.0
00715541-v	clavar	99.0
00715541-v	reducir	99.0
00715541-v	especificar	99.0
01800963-n	género_Megapodius	99.0
01800963-n	megapodius	49.0
01800963-n	Megapodius	99.0
01800963-n	genus-megapodius	49.0
05377833-n	vena_posterior_del_ventrículo_izquierdo	35.0
02305799-n	género_Callimorpha	99.0
02305799-n	genus_callimorpha	49.0
02305799-n	Callimorpha	99.0
02305799-n	callimorpha	49.0
08825321-n	Saint_John's	49.0
08825321-n	Sant_Juan_de_Terranova	80.0
08825321-n	San_Juan_de_Terranova	80.0
01033081-a	delantero	99.0
06911366-n	chippewa	49.0
06911366-n	ojibway	49.0
02035425-v	combar	59.0
00864680-n	evasión_condicionada	99.0
00864680-n	respuesta_condicionada_de_evasión	35.0
02250133-n	género_Dactylopius	99.0
02250133-n	dactylopius	49.0
02250133-n	Dactylopius	99.0
02250133-n	genus_dactylopius	49.0
09721647-n	malgache	59.0
09721647-n	madagascareño	49.0
01447139-n	fundulus_heteroclitus	99.0
08673395-n	terreno	99.0
08673395-n	parcela	99.0
00945777-n	exploración	99.0
09517342-n	Damkina	99.0
09517342-n	Damgalnunna	99.0
00657550-v	graduar	49.0
07020239-n	variedades	49.0
07020239-n	espectáculo_de_variedades	49.0
10564800-n	uno_que_elude_sus_responsabilidades	35.0
10564800-n	evasor	99.0
10357613-n	sobrino	99.0
10357613-n	sobrina	99.0
02420085-a	razonado	49.0
01458746-n	película	99.0
09816654-n	profesor_agregado	49.0
09816654-n	agregado	49.0
12006503-n	ratibida	49.0
12006503-n	genus_ratibida	49.0
04974968-n	propiedad_del_color	49.0
13396768-n	déficit_de_la_balan	35.0
13396768-n	déficit_del_comercio_exterior	35.0
13396768-n	déficit_comercial	99.0
03493792-n	ferretería	49.0
80000839-n	herramienta_de_desarrollo_del_software	35.0
14752323-n	glucosamina	99.0
03844045-n	lámpara_de_petróleo	49.0
03844045-n	quinqué	49.0
03844045-n	candil	59.0
03844045-n	candelero	49.0
03844045-n	velón	49.0
10914548-n	Joan_Crawford	99.0
15207770-n	luna_de_cosecha	99.0
03541923-n	aerostato	49.0
03541923-n	aeróstato	49.0
02285607-a	inscrito	49.0
01926376-a	irracional	49.0
09688487-n	galo	49.0
12213485-n	orden_proteales	99.0
12213485-n	proteales	99.0
00023383-a	inexacto	99.0
00023383-a	impreciso	99.0
02493793-n	zambo	49.0
13190469-n	dicksonia	59.0
13190469-n	genus_dicksonia	49.0
02275372-n	Nymphalis	99.0
02275372-n	genus_nymphalis	49.0
02275372-n	nymphalis	49.0
10723873-n	transcendentalista	99.0
02764251-a	militar	99.0
10594147-n	víbora	49.0
10594147-n	harpía	49.0
10594147-n	tarasca	49.0
10594147-n	arpía	49.0
10594147-n	bruja	99.0
06501918-n	manifiesto	99.0
03500209-n	guindaleza	59.0
03843883-n	estufa_de_petróleo	49.0
07924955-n	zumo_de_naranja_concentrado	35.0
06767035-n	pensamiento	99.0
06767035-n	reflexión	99.0
06767035-n	idea	99.0
06767035-n	razonamiento	99.0
12128071-n	paspalum	99.0
02692815-a	fotoquímico	89.0
13486838-n	proceso_geológico	49.0
01585022-a	compulsivo	49.0
01585022-a	obsesivo	69.0
00345297-n	supinación	99.0
02844578-a	comatoso	59.0
02758500-a	macroeconómico	99.0
11224654-n	Boris_Pasternak	99.0
02868704-a	auditivo	89.0
02903126-n	brocheta	99.0
10735852-n	patito_feo	59.0
06868043-n	solfa	49.0
13801700-n	indicativo	69.0
10153414-n	tío	99.0
10153414-n	tipo	99.0
00578993-v	arruinar	99.0
10051975-n	emigrante	59.0
10051975-n	emigrado	49.0
11517898-n	arrebol	59.0
11704401-n	genus_cinnamomum	49.0
11704401-n	cinnamomum	59.0
01502383-a	áspero	99.0
01502383-a	disonante	49.0
01502383-a	discordante	49.0
80000783-n	array_paralelo	99.0
03219010-n	mantelito	49.0
01582598-a	limpio	99.0
06990371-n	copto	59.0
07033245-n	antífona	59.0
00790703-v	telecomunicar	49.0
01495340-n	género_Squatina	99.0
01495340-n	squatina	49.0
01495340-n	Squatina	99.0
01495340-n	genus_squatina	49.0
02290461-v	aprovechar	99.0
02290461-v	sacar_provecho	49.0
02290461-v	aprovecharse	49.0
02290461-v	ganar	99.0
02290461-v	obtener_frutos	99.0
02290461-v	beneficiarse	99.0
02290461-v	sacar_ventaja	99.0
01337583-n	picornaviridae	99.0
02353537-v	encortinar	99.0
11503482-n	birefringencia	99.0
11503482-n	birrefringencia	99.0
11503482-n	doble_refracción	99.0
05802912-n	conversión	99.0
02101382-a	junior	49.0
07237647-n	nombramiento	99.0
01302854-v	cercar	99.0
01302854-v	circundar	49.0
01302854-v	rodear	99.0
04813712-n	estilo	99.0
04813712-n	elegancia	99.0
04813712-n	modernidad	99.0
05883035-n	segunda_ley_de_la_termodinámica	35.0
04166111-n	sistema_de_seguridad	99.0
13288529-n	derechos	49.0
06898352-n	lenguaje_de_programación	59.0
02748097-a	incendiario	69.0
04236377-n	manga	99.0
05326900-n	meninge	99.0
05326900-n	meninges	99.0
01560105-n	ruiseñor	49.0
02683454-n	peluca_afro	99.0
06904748-n	lengua_materna	99.0
01962498-v	bañarse_en_cueros	99.0
10345302-n	agente_de_narcóticos	49.0
01843092-a	impremeditado	99.0
01843092-a	irreflexivo	99.0
01843092-a	precipitado	99.0
01843092-a	no_meditado	99.0
07611046-n	compota	79.0
00702245-a	nebuloso	49.0
00702245-a	vago	99.0
01304944-v	anclar	69.0
10561320-n	escarnecedor	49.0
10561320-n	burlón	49.0
10561320-n	mofador	49.0
10561320-n	guasón	49.0
02045415-v	achaflanarse	49.0
00770141-v	distanciar	99.0
00770141-v	desaconsejar	49.0
00770141-v	disuadir	99.0
03476542-n	cilicio	59.0
09748541-n	berlinés_occidental	99.0
09748541-n	berlinés_del_oeste	99.0
14846890-n	feromona	99.0
08492461-n	ágora	49.0
80000969-n	sociedad_de_la_información	69.0
14796575-n	grafito	99.0
14796575-n	plumbago	99.0
14796575-n	plombagina	49.0
09122542-n	Times_Square	99.0
14271667-n	rabia	99.0
14271667-n	lisa	99.0
14271667-n	hidrofobia	49.0
01844414-n	genus_pharomacrus	49.0
01844414-n	pharomacrus	49.0
01231070-a	no_institucionalizado	99.0
02346724-v	apropiarse	49.0
02346724-v	adoptar	99.0
01138610-a	regañón	49.0
01138610-a	criticón	49.0
05430628-n	célula_somática	99.0
00123819-r	federalmente	99.0
03673270-n	forro	49.0
02031624-a	centrista	49.0
01528069-v	encajar	99.0
01528069-v	pegar	99.0
01528069-v	calzar	49.0
04771332-n	aleatoriedad	99.0
06188889-n	hinayanismo	99.0
00583990-a	inconstante	59.0
08946909-n	Granada	59.0
03261776-n	auricular	79.0
00487525-a	común	99.0
