synset	word	csco
02354897-a	adjuvante	2.2376
02354897-a	auxiliar	2.1677
02354897-a	acessório	2.0705
07492655-n	consolo	55.0
07492655-n	consolação	2.3202
00059899-v	abortar	55.0
02360448-a	susceptível	2.2726
06544142-n	vontade	55.0
06544142-n	testamento	55.0
00165942-n	passo	2.3474
13613985-n	hectare	55.0
02692232-n	aeroporto	55.0
02692232-n	aeródromo	55.0
07530124-n	cercania	55.0
07530124-n	proximidade	55.0
07530124-n	intimidade	55.0
01199083-a	diverso	55.0
01199083-a	misto	55.0
13983147-n	iluminação	55.0
07884567-n	álcool	55.0
00105775-r	no_melhor	55.0
07939638-n	classificação	55.0
01875227-a	superficial	55.0
14258512-n	apendicite	2.2115
14379501-n	sensatez	55.0
08627805-n	quadrante	2.248
01127302-a	duro	55.0
00469068-r	estrategicamente	2.1934
14239743-n	meningioma	55.0
00051897-n	penetração_no_mercado	55.0
01902468-a	punitivo	55.0
13811900-n	simpatia	55.0
00880662-n	supervisão	55.0
00880662-n	vigília	55.0
00405236-v	centralizar	55.0
00405236-v	concentrar	55.0
00631378-n	prática	55.0
05748285-n	diferenciação	2.3436
05748285-n	distinção	55.0
03728982-n	estopim	55.0
03728982-n	mecha	55.0
01253060-n	emissão	55.0
15226451-n	termo	55.0
15226451-n	término	55.0
01239064-n	compromisso	2.2382
01239064-n	participação	55.0
01239064-n	envolvimento	55.0
01239064-n	implicação	2.2444
04847482-n	virtude	55.0
05526384-n	membro	2.0315
00220461-v	consolidar	55.0
00220461-v	fortalecer	55.0
00220461-v	fortificar	55.0
00220461-v	reforçar	55.0
02219486-n	formiga	55.0
00112628-a	sintético	55.0
05695554-n	equivalente	55.0
00285141-n	sonambulismo	2.3091
06113301-n	estática	55.0
02902658-a	isotérmico	2.3367
05268112-n	carne	55.0
01215719-n	tranquilidade	55.0
01507792-v	jogar	55.0
14009763-n	jogo	55.0
14346909-n	glossite	55.0
13772106-n	dose	55.0
00065336-n	golpe	55.0
13903738-n	limite	55.0
13903738-n	fronteira	55.0
13903738-n	umbral	55.0
13903738-n	ombreira	55.0
13903738-n	limiar	55.0
00030358-n	ato	55.0
00030358-n	obra	55.0
00030358-n	ação	55.0
14618253-n	base	55.0
03480186-n	haloperidol	55.0
07243837-n	discurso	55.0
07243837-n	sermão	55.0
15004149-n	renina	55.0
00008997-r	absolutamente	55.0
14883206-n	cristal	55.0
02404306-a	flexível	55.0
05098311-n	amplitude	55.0
04599396-n	trabalho	55.0
04599396-n	obra	55.0
05910453-n	projecto	55.0
02449847-v	incluir	55.0
02449847-v	integrar	55.0
02449847-v	admitir	55.0
02421374-v	liberar	2.0287
02421374-v	libertar	55.0
01802165-a	amargo	55.0
01802165-a	áspero	2.1991
02675458-v	recordar	55.0
02675458-v	soar	55.0
05864177-n	variante	55.0
00502180-a	compacto	55.0
02042404-v	circular	2.2442
01756292-a	efêmero	55.0
01756292-a	efémero	55.0
01756292-a	transitório	55.0
09812338-n	artista	55.0
07206887-n	contradição	55.0
00037919-v	dar_banho	55.0
00474620-a	explosivo	55.0
01065115-v	sacar	55.0
01065115-v	lançar	55.0
04747798-n	ar	55.0
00938659-a	válido	55.0
01162376-n	prisão	2.2356
03044740-a	árabe	55.0
07279285-n	contacto	55.0
05689249-n	obstáculo	55.0
15147504-n	infância	55.0
06396930-n	introdução	55.0
02285629-v	encontrar	55.0
02285629-v	recuperar	55.0
06472242-n	confissão	55.0
00123924-r	geneticamente	55.0
03618101-n	rei	55.0
04746842-n	comparação	55.0
00052334-n	chegada	55.0
04952242-n	luminosidade	55.0
02706816-v	desafiar	55.0
02706816-v	resistir	55.0
02706816-v	suportar	55.0
05209659-n	finitude	55.0
00439849-v	acelerar	55.0
00099704-a	vivo	55.0
00038260-a	indolente	55.0
06691442-n	ânimo	55.0
06691442-n	encorajamento	2.1458
06691442-n	coragem	55.0
01147950-n	supressão	2.2275
09634494-n	africano	55.0
05762149-n	mente	2.3559
04757522-n	dúvida	55.0
00781000-v	prosseguir	2.1297
00781000-v	continuar	55.0
05559256-n	cu	55.0
05559256-n	fundo	55.0
05559256-n	nádegas	55.0
05559256-n	retaguarda	2.1922
06599788-n	matéria	55.0
06599788-n	tema	55.0
06599788-n	assunto	55.0
06599788-n	objeto	55.0
06599788-n	temática	55.0
02165432-a	superficial	55.0
15210870-n	março	55.0
06423619-n	directório	2.3678
01546111-v	levantar	2.3306
03924407-n	fotocátodo	2.351
00160768-a	solto	55.0
00160768-a	independente	55.0
13776137-n	limite	55.0
06787150-n	direção	55.0
06787150-n	destino	55.0
06787150-n	endereço	55.0
07472460-n	torneio	55.0
00428404-a	claro	55.0
02400637-v	votar	55.0
01415219-a	menor	2.2321
01415219-a	pequeno	55.0
01415219-a	modesto	2.3727
00853776-a	emocional	55.0
13731669-n	raiz	55.0
07014320-n	efusão	55.0
07014320-n	derrame	2.0527
07014320-n	arrebato	55.0
07014320-n	acesso	55.0
03118539-n	equalizador	55.0
03118539-n	balanço	55.0
02717102-v	levar	2.311
06479665-n	instrumento	55.0
03327234-n	cerca	2.1569
03327234-n	perto	55.0
00438166-a	clemente	55.0
00278551-a	luminoso	55.0
00278551-a	brilhante	55.0
02631163-v	combinar	55.0
02631163-v	unir	55.0
00043765-a	atual	55.0
00043765-a	real	55.0
00043765-a	vero	55.0
00043765-a	verdadeiro	55.0
00043765-a	existente	55.0
00963241-n	golpe	55.0
00684068-v	achar	55.0
00684068-v	acreditar	55.0
00684068-v	crer	55.0
01170320-n	desafio	55.0
03127203-n	cárter	55.0
14907122-n	hexano	55.0
04073669-n	relevo	2.307
02515341-a	visível	55.0
07544491-n	devoção	55.0
00416135-v	emigrar	55.0
00751145-n	falsificação	2.1894
00079485-a	temeroso	55.0
02427103-v	lançar	55.0
02427103-v	fundar	55.0
02427103-v	estabelecer	2.3182
02427103-v	instaurar	2.2452
09790278-n	analista	55.0
06014043-n	análise	55.0
02395782-v	inaugurar	55.0
00107144-r	como_de_costume	55.0
02297966-a	aceitável	55.0
01717169-v	pôr	55.0
01955272-a	tratado	55.0
00823750-n	defesa	55.0
01060947-a	solto	55.0
02699494-n	altar	55.0
00654563-n	espionagem	55.0
00759694-n	terrorismo	55.0
01321895-v	gravar	55.0
01321895-v	inscrever	55.0
00908133-n	tomada	2.0826
04904996-n	confusão	55.0
04904996-n	inquietude	55.0
07020538-n	dança	55.0
08357784-n	administração	55.0
00927578-a	inexistente	55.0
00540739-v	globalizar	55.0
10290099-n	mandante	55.0
09722658-n	mexicano	55.0
00068753-r	também	55.0
15167474-n	noite	55.0
01041674-n	unção	55.0
02922292-n	túmulo	55.0
02922292-n	ser	2.0
00295966-v	lembrar	55.0
08066644-n	engarrafador	2.2915
02158826-a	cego	2.3757
08439955-n	pessoal	55.0
09189411-n	áfrica	55.0
00127543-a	consecutivo	55.0
02755244-n	anexo	55.0
00272448-n	corrupção	55.0
00136561-r	sexualmente	2.0811
02599878-v	evitar	55.0
05147381-n	fecundidade	55.0
13387689-n	troca	55.0
13387689-n	câmbio	55.0
13387689-n	mudança	55.0
03948459-n	revólver	2.093
03948459-n	pistola	55.0
04004767-n	impressor	55.0
09762385-n	acusador	55.0
05169507-n	importância	55.0
02197505-v	receber	55.0
03848729-n	abertura	55.0
14374273-n	moral	55.0
13462989-n	desertificação	55.0
14019840-n	cetoacidose	55.0
00248512-v	envelhecer	2.3948
00053274-r	rapidamente	55.0
02711987-v	depender	55.0
01971046-a	irregular	55.0
00236652-a	anónimo	55.0
00236652-a	anônimo	55.0
01878063-v	oscilar	55.0
01878063-v	vibrar	55.0
01123887-v	atingir	2.019
01356143-a	agressivo	55.0
00250119-a	audaz	55.0
00250119-a	corajoso	55.0
00250119-a	valente	55.0
06163548-n	dialética	55.0
00362467-a	alegre	2.3195
13747989-n	dezenove	55.0
13747989-n	dezanove	55.0
14489113-n	depressão	55.0
00508091-n	lotaria	2.0645
05405751-n	suor	2.2795
05405751-n	transpiração	2.1692
05405751-n	sudação	2.1256
00604617-a	conveniente	55.0
00093874-n	salva-vidas	55.0
00343249-n	giro	55.0
15081417-n	triptofano	2.2746
05238282-n	pele	55.0
05238282-n	piel	55.0
01687167-a	fresco	55.0
01687167-a	novo	55.0
03900979-n	pavilhão	55.0
00788632-n	tiro	55.0
08654360-n	estado	55.0
00841403-a	enérgico	55.0
06733939-n	prova	2.2879
06733939-n	evidência	2.3681
01761533-v	fermentar	55.0
02902250-n	lado	55.0
02442205-v	reger	2.1889
00062740-a	de_mão-leve	55.0
03149951-n	peculiaridade	2.2706
03149951-n	curiosidade	55.0
02162815-v	picar	55.0
02162815-v	queimar	55.0
09941089-n	promessa	55.0
00028008-a	assumptivo	55.0
07170572-n	pedido	2.3585
07030012-n	variação	2.2565
05104421-n	volume	55.0
05945642-n	visão	55.0
05945642-n	opinião	55.0
05945642-n	parecer	55.0
00015007-r	intimamente	55.0
13384877-n	dinheiro	55.0
13384877-n	moeda	55.0
14348300-n	queratite	55.0
00363110-v	abandonar	55.0
00363110-v	deixar	55.0
00870213-v	avisar	55.0
01153548-n	discriminação	55.0
01121585-n	resgate	2.383
13934465-n	elemento	55.0
00066527-r	afetadamente	55.0
03221720-n	porta	55.0
02484322-n	macaco	55.0
05769471-n	sonho	55.0
05769471-n	ilusão	55.0
05769471-n	utopia	55.0
00954086-n	bloqueio	2.3086
09195615-n	américa	55.0
10465831-n	presbítero	55.0
04783247-n	legitimidade	55.0
04783247-n	autenticidade	55.0
02976260-a	funcional	55.0
05553288-n	seio	55.0
05553288-n	peito	55.0
05061149-n	precipitação	55.0
00777418-a	disponível	55.0
00699626-v	decidir	55.0
00699626-v	resolver	55.0
07086323-n	ritmo	55.0
01892953-a	humilde	55.0
14827763-n	ciclo-hexanol	2.2575
13991346-n	criminalidade	55.0
09977660-n	criminal	55.0
09977660-n	criminoso	55.0
09977660-n	delinquente	55.0
09977660-n	delinqüente	55.0
04247736-n	bar	55.0
00697923-a	claro	55.0
07019172-n	musical	55.0
00721660-n	nome	55.0
00721660-n	representação	55.0
00444309-v	liquidar	2.2704
05968835-n	laicismo	55.0
05968835-n	secularismo	55.0
03644378-n	laço	55.0
02022167-a	rico	55.0
02022167-a	próspero	55.0
09257949-n	cobertura	55.0
09257949-n	proteção	55.0
10088390-n	cineasta	55.0
05431585-n	protoplastos	55.0
02774923-a	pascal	55.0
02214485-v	reservar	55.0
00184117-v	misturar	55.0
00105479-n	lançamento	55.0
02798290-n	base	55.0
02260035-a	sólido	55.0
09347779-n	pântano	55.0
09347779-n	brejo	55.0
02182728-a	plausível	55.0
03502331-n	véu	55.0
00712389-v	subestimar	55.0
01856419-a	fundamental	55.0
01582049-a	gratuito	55.0
01582049-a	desnecessário	55.0
07041795-n	quinteto	55.0
05410131-n	glucagon	2.1172
02030424-v	dissipar	55.0
00408660-a	claro	55.0
00408660-a	pálido	55.0
10041373-n	conde	55.0
03759954-n	microfone	55.0
00342250-a	certificado	55.0
00646117-a	fantástico	55.0
00646117-a	incrível	55.0
00646117-a	maravilhoso	2.3322
00087218-n	requisição	55.0
02636461-a	aquoso	55.0
14769160-n	cinza	55.0
00002684-n	coisa	55.0
00002684-n	objeto	55.0
00281132-n	entrada	55.0
00281132-n	acesso	55.0
01234345-n	ausência	55.0
00678024-a	anual	55.0
13250930-n	fazenda	55.0
13250930-n	riqueza	55.0
13250930-n	patrimônio	55.0
13250930-n	património	55.0
00611281-a	clássico	55.0
00611281-a	convencional	55.0
00611281-a	tradicional	55.0
00988232-a	magro	2.2456
00988232-a	fino	55.0
00988232-a	franzino	55.0
00988232-a	delgado	55.0
01773825-v	amargurar	55.0
01595050-a	natural	55.0
02836161-a	relativista	2.0302
01826979-a	potente	2.3804
01826979-a	forte	55.0
02406916-v	trabalhar	2.0996
00055871-v	propagar	55.0
14358335-n	vaginite	2.2685
10388440-n	amo	55.0
10388440-n	mestre	2.2942
10388440-n	senhor	55.0
01038332-a	nacional	55.0
01038332-a	interno	55.0
02634265-v	seguir	55.0
02634265-v	suceder	55.0
02634265-v	resultar	55.0
02142775-v	posar	55.0
02237206-v	sediar	55.0
02237206-v	acolher	55.0
13331198-n	quantidade	55.0
13331198-n	soma	55.0
13331198-n	montante	55.0
07648549-n	ala	55.0
07648549-n	asa	55.0
05084889-n	pedaço	2.2428
00330160-n	aceleração	55.0
00795632-v	reservar	55.0
13505987-n	lactação	2.3297
07165086-n	oferta	2.051
00112090-r	em_silêncio	55.0
04218383-n	sildenafil	55.0
00331842-v	picar	55.0
08645847-n	savana	55.0
01770501-v	alterar	55.0
01770501-v	afligir	55.0
01770501-v	perturbar	55.0
01770501-v	molestar	55.0
00121770-r	fotoeletricamente	55.0
09617867-n	especialista	2.1293
09617867-n	sabedor	55.0
09617867-n	perito	55.0
09617867-n	experto	55.0
06409085-n	memória	55.0
06409085-n	tese	55.0
05124057-n	limite	55.0
04094983-n	ritonavir	55.0
00113853-v	animalizar	55.0
04777098-n	continuidade	55.0
07512465-n	sensibilidade	55.0
10018021-n	dissidente	2.3464
03829954-n	del	2.0
15210486-n	fevereiro	55.0
14050143-n	vitalidade	55.0
14050143-n	energia	55.0
00571061-v	deixar	55.0
00571061-v	remover	2.1108
00571061-v	tirar	55.0
00571061-v	afastar	55.0
05018103-n	luz	55.0
05018103-n	luminância	55.0
05018103-n	luminosidade	55.0
13983304-n	luz	55.0
13983304-n	iluminação	55.0
09181557-n	mania	2.2957
00877083-v	consultar	55.0
01517565-n	ratite	55.0
13911517-n	cavidade	55.0
09944763-n	vereador	2.0052
07458453-n	corrida	55.0
07458453-n	carreira	55.0
00945499-v	contar	55.0
00945499-v	dizer	55.0
01491775-a	maturo	55.0
01491775-a	maduro	2.1367
03411927-n	galeria	55.0
07956887-n	mão	55.0
01410363-a	diferente	2.2589
00121046-v	experimentar	2.3472
00121046-v	fazer	55.0
00121046-v	ter	55.0
08429482-n	cortejo	55.0
01856802-a	radical	55.0
07419599-n	preservação	2.0386
07419599-n	conservação	55.0
01096471-a	jovem	2.1212
10360101-n	numerador	55.0
00849982-n	multiplicação	2.3223
00849982-n	propagação	2.2221
00849982-n	geração	55.0
14621446-n	radical	2.0204
14621446-n	grupo	55.0
07211950-n	pranto	2.2041
07608098-n	althaea	2.0
15212167-n	julho	55.0
00023244-v	desenergizar	55.0
00115777-a	irado	55.0
10468962-n	presidente	55.0
06791372-n	sinalização	55.0
06791372-n	sinal	2.3221
06791372-n	senha	55.0
06791372-n	signo	55.0
05085572-n	cercania	55.0
05085572-n	proximidade	55.0
05085572-n	aproximação	55.0
06621061-n	concurso	55.0
00595935-v	saber	55.0
00595935-v	conhecer	55.0
01652902-a	aberto	55.0
15169421-n	crepúsculo	2.1642
04960729-n	branco	55.0
04960729-n	brancura	2.3424
04960729-n	alvo	55.0
00547995-v	animar	55.0
05732756-n	classificação	55.0
01232635-a	horizontal	55.0
00975427-v	anunciar	55.0
00975427-v	proclamar	55.0
10009276-n	detetive	55.0
10009276-n	investigador	55.0
10695192-n	camionista	55.0
10695192-n	caminhoneiro	55.0
05890249-n	modelo	55.0
05890249-n	marco	55.0
10134001-n	goleiro	55.0
00091893-n	coletora_de_esgoto	55.0
14461519-n	plenitude	55.0
02634567-v	resultar	55.0
02441469-a	lateral	55.0
10111903-n	frade	55.0
13937075-n	cena	2.2678
13937075-n	quadro	2.2464
02192992-v	provar	2.2047
02166761-v	recordar	55.0
00373250-v	aquecer	55.0
14039534-n	fome	55.0
08456727-n	burocracia	55.0
02958002-n	captopril	55.0
03677308-n	lisinopril	55.0
02946888-a	sinérgico	2.009
01817130-v	desgostar	55.0
01817130-v	desagradar	55.0
01817130-v	ofender	55.0
00554300-n	agitação	2.3226
02555434-v	servir	55.0
02555434-v	ajudar	55.0
00153263-v	aumentar	55.0
00153263-v	incrementar	55.0
00153263-v	acrescentar	55.0
00153263-v	acrecentar	55.0
00981612-a	lento	55.0
02758977-v	nevar	2.3521
02719399-v	tender	55.0
02598143-v	reunir	55.0
02598143-v	agrupar	55.0
02598143-v	concentrar	55.0
02598143-v	juntar	55.0
00239230-n	iniciativa	55.0
03959485-n	prato	2.1966
03953416-n	templo	55.0
09905050-n	centurião	55.0
04982856-n	tranquilidade	55.0
00976508-a	rápido	55.0
00900583-v	receber	55.0
00067999-v	desprender	55.0
01463259-n	camada	55.0
13886260-n	sino	55.0
11431754-n	brisa	2.0633
00059782-a	ornar_com_pregos	55.0
00065639-v	ter	2.2964
00065639-v	sofrer	55.0
00638981-a	delicado	55.0
00638981-a	atento	55.0
00914420-v	gritar	55.0
00195383-a	temível	55.0
08785343-n	atenas	55.0
13974620-n	imunossupressão	55.0
01582821-a	bruto	2.2325
06255081-n	veículo	55.0
07179820-n	adesão	55.0
07179820-n	subscrição	2.2393
03446070-n	taco	55.0
03446070-n	pau	55.0
06455990-n	oração	55.0
01180351-v	servir	55.0
02290461-v	beneficiar	55.0
02290461-v	ganhar	55.0
02290461-v	aproveitar	55.0
08242100-n	quadro	2.2464
02503305-a	vão	55.0
02503305-a	inútil	55.0
02503305-a	incapaz	55.0
00968155-n	campanha	55.0
13390139-n	níquel	55.0
06347037-n	subtítulo	55.0
13973769-n	pancitopenia	55.0
02738535-n	cadeirão	55.0
02738535-n	cadeira	55.0
02022659-v	perder	55.0
00007328-v	bocejo	55.0
08873622-n	londres	55.0
02551144-v	resgatar	55.0
01034296-a	adoptivo	2.0918
01323449-a	informativo	55.0
01323449-a	noticiário	55.0
09304465-n	buraco	55.0
00103696-a	inequívoco	2.3245
00103696-a	não_ambíguo	55.0
04009552-n	projector	55.0
14481080-n	gás	55.0
01783214-v	espantar	55.0
01783214-v	obcecar	2.2442
01783214-v	obsedar	55.0
06759256-n	fraude	55.0
02957469-a	alemão	55.0
00402855-a	vivo	55.0
00402855-a	brilhante	55.0
06214580-n	colectivismo	55.0
14449022-n	angústia	55.0
05677504-n	sentido	55.0
05677504-n	sensação	2.221
00930368-v	sugerir	55.0
00930368-v	evocar	55.0
03003223-a	ferromagnético	55.0
14062725-n	dependência	55.0
00636061-v	supor	55.0
02553262-v	restituir	55.0
13596756-n	par	2.3372
04075916-n	oficina	55.0
13657489-n	parsec	55.0
00439905-a	ridículo	2.3732
00439905-a	estúpido	55.0
01108951-v	expulsar	55.0
07537485-n	depressão	55.0
00819051-a	precoce	2.3125
08161757-n	congresso	55.0
01761120-v	inflamar	2.2258
00841580-v	denunciar	55.0
00841580-v	delatar	55.0
01824253-v	desmamar	2.3495
02383440-v	abandonar	55.0
02383440-v	deixar	55.0
06831926-n	h	55.0
05314919-n	pestana	2.1511
13299453-n	remessa	55.0
13250048-n	terra	55.0
13250048-n	terreno	2.2031
00775156-v	disputar	55.0
03558176-n	gelo	55.0
03670849-n	linha	55.0
07208338-n	objecção	55.0
00923444-n	indústria	55.0
08222203-n	tribuna	2.3313
02666882-v	contrastar	55.0
01241767-n	justificativa	55.0
01241767-n	justificação	55.0
00768701-n	crime	55.0
04459362-n	toalha	2.3901
03140292-n	crucifixo	55.0
01112420-n	comercialização	2.2614
01112420-n	marketing	2.1825
00207418-v	condicionar	55.0
08381820-n	gabinete	2.2392
00615774-v	excluir	55.0
02206856-n	abelha	55.0
01414916-v	golpear	55.0
00078401-v	padecer	55.0
00078401-v	sofrer	55.0
00827782-n	acompanhamento	55.0
00827782-n	escolta	2.2847
00579712-v	subordinar	55.0
00470084-v	anular	55.0
02024928-a	vistoso	55.0
02346724-v	adotar	55.0
00860620-v	glorificar	55.0
00860620-v	magnificar	55.0
00860620-v	exaltar	55.0
08625462-n	esquerda	55.0
00039941-r	aparentemente	55.0
06831498-n	d	55.0
05809878-n	realidade	55.0
05809878-n	mundo	55.0
07191777-n	insistência	55.0
00161731-v	rectificar	2.2378
01512465-v	arrojar	55.0
01512465-v	lançar	55.0
01512465-v	atirar	55.0
05160399-n	conveniência	2.2405
01015392-a	penúltimo	55.0
01820189-v	vacilar	55.0
00198451-n	promoção	55.0
04243727-n	ranhura	2.119
05297523-n	órgão	55.0
01040646-n	consagração	55.0
05093581-n	dimensão	55.0
06788897-n	regra	55.0
00232600-r	vagamente	55.0
13998781-n	limitação	2.2184
13998781-n	retenção	2.1064
13998781-n	restrição	55.0
07221094-n	história	2.1052
07221094-n	narração	55.0
06259027-n	cabeceira	55.0
00059728-n	abraço	55.0
03009920-n	carta	55.0
02455407-v	observar	55.0
02885529-a	clínico	55.0
02377418-a	histórico	55.0
03040525-a	monocromático	55.0
02479154-v	sancionar	2.1476
08511570-n	pé	55.0
01570403-v	colocar	2.3925
00090186-v	choque	55.0
00090186-v	traumatizar	55.0
09606873-n	anacronismo	2.2657
03754295-n	metanfetaminas	55.0
02343595-v	descadastrar	55.0
02343595-v	dar	55.0
02343595-v	cadastrar	55.0
09901143-n	receptor	2.1752
15123996-n	história	55.0
05221649-n	anexo	55.0
08408267-n	feira	55.0
08461595-n	fluxo	2.2487
08461595-n	corrente	2.3378
08461595-n	curso	55.0
01082606-v	entrar	55.0
01082606-v	participar	55.0
14207809-n	fibrose	2.0724
04624826-n	coração	55.0
04624826-n	ânimo	55.0
04624826-n	espírito	55.0
01011725-v	afirmar	55.0
07306252-n	escândalo	55.0
00029630-v	sorriso_histérico	55.0
02678677-a	capsular	55.0
01805523-v	sentir	55.0
01805523-v	estranhar	55.0
00742316-a	maduro	2.1367
03568430-n	indinavir	55.0
14963317-n	nitreto	2.2216
01373826-n	mycoplasma	55.0
00839597-n	ar	55.0
00839597-n	gás	55.0
13547677-n	redução	55.0
11636566-n	zimbro	55.0
00057764-v	parir	55.0
04358874-n	superstrutura	2.2073
14354960-n	retinite	55.0
02255268-v	outorgar	55.0
02255268-v	conceder	55.0
02102484-a	sensível	55.0
00684838-v	incluir	55.0
01113867-n	trânsito	55.0
01113867-n	tráfego	55.0
01113867-n	tráfico	55.0
00262076-v	modernizar	55.0
00262076-v	revisar	55.0
00262076-v	rever	2.2166
00100373-a	sem_vida	55.0
00500310-a	verbal	2.1792
10533013-n	competidor	55.0
10533013-n	rival	2.1287
10533013-n	adversário	55.0
10533013-n	antagonista	55.0
10533013-n	concorrência	55.0
10533013-n	competição	2.3859
10533013-n	concorrente	55.0
13862780-n	figura	2.1274
01104637-n	construção	55.0
06817782-n	sinal	2.3221
06817782-n	signo	55.0
06817782-n	marca	55.0
13353280-n	volume	55.0
13353280-n	riqueza	55.0
02372326-v	corresponder	2.0433
04692157-n	defeito	2.2359
04692157-n	mancha	55.0
00132322-r	pessoalmente	55.0
08303275-n	confederação	55.0
08303275-n	federação	55.0
00339464-v	suceder	55.0
06732350-n	afirmação	55.0
06732350-n	facto	2.0
02221635-v	passar	55.0
00052431-a	pouca_mão_de_obra	55.0
07596967-n	confeitaria	2.2768
03929202-n	bico	55.0
00495524-n	solitário	55.0
07657547-n	peito	55.0
00103554-r	primeiramente	55.0
01936184-a	mítico	55.0
09963914-n	coordenador	55.0
00431774-a	límpido	2.2152
00431774-a	claro	55.0
00431774-a	lúcido	55.0
00431774-a	transparente	55.0
06337307-n	nome	55.0
02564426-v	perdoar	55.0
10745894-n	avaliador	55.0
00199569-a	seguinte	55.0
00214624-v	ferver	55.0
00214624-v	apagar	55.0
01489989-v	montar	55.0
02558951-v	arruinar	55.0
13720096-n	lb	55.0
13720096-n	libra	55.0
01312810-v	cavar	55.0
02550868-v	salvar	55.0
02550868-v	libertar	55.0
01487627-a	material	55.0
07652052-n	fígado	55.0
06495328-n	horário	55.0
06495328-n	esquema	2.0679
14326190-n	dismenorreia	55.0
00397953-n	divisão	55.0
00206130-n	boicote	55.0
06715927-n	desprezo	55.0
11885856-n	draba	55.0
09349797-n	mecanismo	55.0
00287962-a	fechado	55.0
10006511-n	descendente	55.0
14195315-n	anemia	55.0
01038761-n	confirmação	55.0
00025464-r	em_nenhuma_parte	55.0
02318165-v	arruinar	55.0
01480469-v	capturar	55.0
00527188-a	geral	55.0
00527188-a	universal	55.0
00527188-a	mundial	55.0
00527188-a	global	2.3887
00489768-a	crônico	55.0
00489768-a	crónico	2.3691
00489768-a	habitual	55.0
10043643-n	economista	55.0
02697116-a	civil	55.0
05594367-n	antebraço	55.0
05594367-n	tíbia	2.1134
04625284-n	inquietude	55.0
04625284-n	agitação	2.0086
00588797-a	contente	55.0
13733663-n	resto	2.2504
08478371-n	reunião	55.0
07924276-n	néctar	2.2541
00039916-n	busca	55.0
02905794-a	psicológico	55.0
01475828-v	desatar	55.0
01475828-v	desencadear	2.2372
09820263-n	atleta	55.0
09820263-n	desportista	55.0
01090593-a	estrutural	55.0
05765415-n	símbolo	55.0
09504915-n	destino	55.0
13509196-n	perda	55.0
05895723-n	erro	55.0
00343552-a	necessário	55.0
05620955-n	engenho	55.0
05620955-n	habilidade	55.0
05620955-n	inteligência	55.0
05620955-n	talento	55.0
05620955-n	capacidade	55.0
14269319-n	hipercolesterolemia	55.0
01124768-a	satisfatório	55.0
01124768-a	aceitável	55.0
02730326-v	encontrar	55.0
04244997-n	barca	55.0
00010759-r	só	55.0
08910668-n	irão	55.0
01767949-v	afetar	55.0
08362775-n	plutocracia	55.0
00147734-a	astuto	55.0
01922303-n	verme	55.0
00595630-v	saber	55.0
14298815-n	ferida	55.0
14298815-n	ferimento	55.0
14298815-n	lesão	55.0
00347474-r	genericamente	55.0
00435688-v	envolver	55.0
02801156-a	esplénico	55.0
03606572-n	jet	55.0
03606572-n	green	2.1565
08853741-n	brasil	55.0
00702065-v	renovar	55.0
00306298-v	detonar	55.0
00306298-v	explodir	55.0
05060189-n	pressa	2.2007
00827730-v	pregar	55.0
05547396-n	nuca	2.0
05037394-n	ênfase	2.0049
00023868-v	colapsar	55.0
00104699-a	compulsivo	55.0
00817003-v	negar	55.0
02264179-v	graduar	55.0
00066703-a	valente	55.0
00066703-a	presunçoso	55.0
00735571-v	organizar	55.0
00735571-v	pôr	2.2156
08293831-n	frota	55.0
01820861-a	negativo	2.1941
09616573-n	enólogo	55.0
00424787-a	verde	55.0
00636888-v	fundamentar	55.0
00636888-v	basear	2.1037
00636888-v	estabelecer	2.3182
00636888-v	fundar	55.0
07171940-n	exegese	55.0
00135092-a	digno	55.0
00135092-a	próprio	55.0
04476831-n	degrau	55.0
08163025-n	casa	2.2448
00677545-a	cíclico	2.1799
02721220-a	equestre	55.0
02308389-v	avaliar	2.2949
14450540-n	escassez	55.0
14186541-n	artrite	55.0
00492410-v	manchar	55.0
00492410-v	contaminar	2.1923
00262792-a	corajoso	55.0
00262792-a	valente	55.0
00262792-a	adevão	55.0
02029047-a	direito	55.0
00385756-a	amarelo	2.3854
01715430-a	esquemático	55.0
14480420-n	líquido	55.0
14480420-n	liquidez	55.0
07196682-n	pergunta	55.0
07196682-n	qüestão	55.0
07196682-n	questão	55.0
05919866-n	sentido	55.0
05919866-n	significado	55.0
00616498-v	saltar	55.0
13157595-n	agulha	55.0
02728763-n	apêndice	55.0
01195299-v	provar	2.2047
06179145-n	toponímia	55.0
01481819-v	dependurar	55.0
01481819-v	pender	55.0
01481819-v	pendurar	55.0
02678839-v	fascinar	55.0
01708113-v	transcrever	2.1849
00185160-a	pronto	55.0
01687401-v	ilustrar	55.0
02557719-a	nutritivo	55.0
02541509-v	representar	55.0
01071411-n	misericórdia	55.0
06268567-n	editorial	55.0
06268567-n	coluna	55.0
04184701-n	fragmento	55.0
00531489-v	baixar	55.0
04709253-n	dificuldade	55.0
00181781-n	eleição	55.0
00181781-n	escolha	55.0
06491786-n	índice	55.0
10480730-n	professor	55.0
04623113-n	naturaleza	55.0
04623113-n	natureza	55.0
04623113-n	índole	2.2581
00795246-a	impressionante	55.0
01190948-v	beneficiar	55.0
01190948-v	gozar	55.0
01190948-v	desfrutar	55.0
05577190-n	planta	2.1767
00443116-v	gelar	55.0
02204692-v	possuir	55.0
